!The ME, re-optimized to exclude 4 GeV runs, includes run 6620
! -9.077965214e-04 -4.065982239e-04  8.009399122e-04  0.000000000e+00  00000
 ---------------------------------------------------------------------
 -4.447876953e+02  1.783135748e+03 -7.159630817e+02  0.000000000e+00  32100
 -3.981377029e+02  5.726105546e+02 -5.032824370e+02  0.000000000e+00  23100
 -1.929557339e+02 -7.130967778e+01 -2.217400680e+02  0.000000000e+00  14100
 -7.793605976e+01 -1.605960531e+02 -8.200185748e+01  0.000000000e+00  05100
  6.060649568e+01 -2.470032261e+01  1.530207033e+01  0.000000000e+00  40200
 -6.051198830e+02 -1.005132606e+03  1.246918566e+02  0.000000000e+00  31200
  1.356380851e+03  2.457233143e+03 -4.536763038e+02  0.000000000e+00  22200
  6.860984899e+02  2.678638124e+03 -4.307337022e+02  0.000000000e+00  13200
  1.637567422e+02  1.786878505e+03 -3.002750902e+02  0.000000000e+00  04200
  3.304506184e+01  8.143864328e+01 -1.159666695e+02  0.000000000e+00  30300
 -2.590997705e+01 -1.080367967e+03  1.060586233e+03  0.000000000e+00  21300
  5.134246306e+00  9.886194414e+02 -1.508438313e+03  0.000000000e+00  12300
  3.415893859e+02 -1.206530082e+02 -8.305770239e+02  0.000000000e+00  03300
 -2.245464948e+01  1.900087894e+02 -3.522577441e+01  0.000000000e+00  20400
  4.718866873e+02  6.136037144e+02 -5.255313397e+02  0.000000000e+00  11400
 -1.707105420e+03 -2.258985720e+02  2.468071887e+02  0.000000000e+00  02400
  2.925651268e+01  1.423719630e+02 -4.940371193e+01  0.000000000e+00  10500
 -2.197852229e+01 -4.661207708e+02 -6.224046160e+01  0.000000000e+00  01500
  5.540223316e+00 -9.156491417e+01  3.139560941e+01  0.000000000e+00  00600
  3.393174083e+02  1.331152215e+03 -5.804286079e+02  0.000000000e+00  50010
 -1.561966718e+03 -7.492938216e+03  3.468002847e+03  0.000000000e+00  41010
 -6.676500198e+02 -1.893158485e+03  1.049355376e+03  0.000000000e+00  32010
 -1.897190122e+02 -2.462267841e+02  1.968686120e+02  0.000000000e+00  23010
 -3.902714764e+01  7.133655283e+00  1.641610833e+01  0.000000000e+00  14010
 -1.428281764e+00  1.445703422e+01 -8.720027404e+00  0.000000000e+00  05010
 -3.022820064e+02  1.598400643e+03 -3.957483682e+02  0.000000000e+00  40110
  1.166257593e+03 -4.884506878e+03  1.461272034e+03  0.000000000e+00  31110
  5.203506418e+02 -1.932670826e+03  5.859926744e+02  0.000000000e+00  22110
  1.895149073e+02 -5.376454324e+02  1.906343763e+02  0.000000000e+00  13110
  6.380207361e+01 -1.036748953e+02  5.459736463e+01  0.000000000e+00  04110
 -1.525890735e+02  2.180253835e+02 -4.022036563e+01  0.000000000e+00  30210
 -2.662067605e+02  3.129140678e+03 -6.143148792e+02  0.000000000e+00  21210
 -8.503275542e+01  1.582218378e+03 -4.576755183e+02  0.000000000e+00  12210
  1.352693792e+01  4.845875059e+02 -1.689497838e+02  0.000000000e+00  03210
  6.094384455e+01 -1.117918953e+03  7.726418434e+02  0.000000000e+00  20310
 -1.329384279e+02 -3.826717047e+03  1.043877412e+03  0.000000000e+00  11310
 -2.519153324e+02 -1.814383898e+03  4.867595084e+02  0.000000000e+00  02310
 -3.455721040e+02 -1.253518557e+03  6.344916745e+02  0.000000000e+00  10410
  2.825568927e+01  4.122979816e+03 -8.930111881e+02  0.000000000e+00  01410
 -3.999143915e+01  3.074015779e+02 -9.953599879e+01  0.000000000e+00  00510
  1.879603977e+02  1.999145347e+03 -5.192356167e+02  0.000000000e+00  40020
  2.397692676e+02 -4.711631819e+02  1.329426355e+02  0.000000000e+00  31020
  1.009277937e+02 -3.130715709e+02  8.996940339e+01  0.000000000e+00  22020
  3.871332301e+01 -1.200623032e+02  3.781579891e+01  0.000000000e+00  13020
  1.448368744e+01 -3.770435502e+01  1.360724966e+01  0.000000000e+00  04020
  1.691040987e+02 -7.029709597e+02  1.194864187e+02  0.000000000e+00  30120
  7.547967724e+00  2.990080097e+02 -5.077599781e+01  0.000000000e+00  21120
 -6.516472126e+00  2.222776896e+02 -5.766558395e+01  0.000000000e+00  12120
 -1.679935721e-01  8.135617866e+01 -2.295759698e+01  0.000000000e+00  03120
 -2.076173188e+02 -1.452842404e+02  1.957410427e+02  0.000000000e+00  20220
 -7.041652421e+01 -5.982413973e+02  1.711470109e+02  0.000000000e+00  11220
 -3.667421051e+01 -3.311100072e+02  8.796561642e+01  0.000000000e+00  02220
 -2.320909401e+00 -2.675037865e+03  7.482328918e+02  0.000000000e+00  10320
  1.010880363e+01  2.459096967e+02 -4.044842985e+01  0.000000000e+00  01320
  1.772889404e+02  2.714141262e+03 -6.050218547e+02  0.000000000e+00  00420
  3.463587604e+01 -7.995506331e+02  2.036505184e+02  0.000000000e+00  30030
  7.749434977e+00 -1.069229109e+02  3.389059740e+01  0.000000000e+00  21030
 -1.226513492e-01  3.246327371e+00  3.011088803e-01  0.000000000e+00  12030
 -3.229491805e-01  7.314300344e+00 -1.752293195e+00  0.000000000e+00  03030
 -7.427896934e+01  6.064196181e+01  1.477775949e+01  0.000000000e+00  20130
 -2.244388937e+01 -5.530222666e+01  1.676173762e+01  0.000000000e+00  11130
 -7.316318051e+00 -4.542016290e+01  1.186305891e+01  0.000000000e+00  02130
  2.500561601e+01 -8.478267086e+02  2.262120093e+02  0.000000000e+00  10230
  7.364250614e+00 -5.395293182e+01  1.510744722e+01  0.000000000e+00  01230
  4.025058961e+01  8.935559647e+02 -2.054053457e+02  0.000000000e+00  00330
 -1.947069995e+01  4.211430035e+01 -6.079157114e+00  0.000000000e+00  20040
 -5.741901855e+00  1.962748641e+00 -5.441463972e-01  0.000000000e+00  11040
 -1.574748274e+00 -4.899036585e+00  1.141014690e+00  0.000000000e+00  02040
  9.930645289e+00 -2.057761922e+02  5.405524451e+01  0.000000000e+00  10140
  2.470081751e+00 -2.546577326e+01  6.323445750e+00  0.000000000e+00  01140
  5.314501394e+00  2.134799827e+02 -5.073021997e+01  0.000000000e+00  00240
  2.251244358e+00 -4.054284627e+01  1.075327552e+01  0.000000000e+00  10050
  4.807134774e-01 -5.961938601e+00  1.503261063e+00  0.000000000e+00  01050
  3.215190259e-01  4.205525569e+01 -1.040943046e+01  0.000000000e+00  00150
 -7.692140925e-02  7.215584972e+00 -1.900915150e+00  0.000000000e+00  00060
  2.928388220e-01 -7.794528950e-02  4.429239400e-02  8.455828840e-01  00001
 -1.409372570e+00  3.019262720e-01 -1.879787980e-01 -2.477265450e+00  10001
  3.334846350e+00 -8.625480020e-01  5.746895470e-01  1.050419250e+01  01001
  1.304501600e-02  4.512583250e+00 -8.615238470e-01  2.591321530e-02  00101
 -6.183943030e-02 -4.774376840e+01  8.945359010e+00 -1.077440420e-01  00011
 -1.066320620e+00  1.667414500e-01 -1.079162020e-01 -1.302291600e+00  00002
 ---------------------------------------------------------------------
